SurveyName	ProjectCode	DataPolicy	Date	Ship	Gear	Country	Originator	Collator	StNo	HaulNo	CoordRefSys	ShootLat	ShootLong	HaulLat	HaulLong	Depth	Distance	GroundSpeed	WingSpread	DoorSpread	WarpLength	LTREF	PARAM	LTSZC	LTSRC	TYPPL	LTPRP	UnitWgt	LT_Weight	UnitItem	LT_Items	Shot_timestamp	HaulDur
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G145							items/haul	28	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G175							items/haul	37	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G137							items/haul	28	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G187							items/haul	28	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G133							items/haul	34	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G201							items/haul	30	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G173							items/haul	35	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G141							items/haul	28	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G136							items/haul	29	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G10							items/haul	28	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G51							items/haul	28	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G96							items/haul	34	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G134							items/haul	33	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G208							items/haul	30	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G182							items/haul	29	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G2							items/haul	34	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G197							items/haul	37	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G196							items/haul	36	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-25	ZZ99	BOT	IT	600	600	U2_Unknown_9_B_2016-11-25	9	4326	40.0	20.0	40.0	20.0	23.0	2061	23.0	23.0			TSG-ML	G48							items/haul	28	2016-11-25T09:13:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G27							items/haul	32	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G98							items/haul	23	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G136							items/haul	22	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G209							items/haul	31	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G142							items/haul	33	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G176							items/haul	23	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G173							items/haul	23	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G45							items/haul	26	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G18							items/haul	31	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G197							items/haul	25	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G175							items/haul	23	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G134							items/haul	22	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G158							items/haul	24	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G141							items/haul	28	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G61							items/haul	28	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G20							items/haul	24	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G187							items/haul	27	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G79							items/haul	23	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G124							items/haul	22	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G55							items/haul	25	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G96							items/haul	31	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G10							items/haul	22	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G48							items/haul	27	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G148							items/haul	28	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G182							items/haul	25	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G51							items/haul	25	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G208							items/haul	23	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G6							items/haul	25	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G132							items/haul	22	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G93							items/haul	28	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G137							items/haul	22	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G200							items/haul	24	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G170							items/haul	23	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G145							items/haul	30	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G128							items/haul	22	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G66							items/haul	32	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G127							items/haul	30	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G196							items/haul	32	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G39							items/haul	29	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G201							items/haul	23	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G146							items/haul	29	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G133							items/haul	22	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G125							items/haul	27	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G59							items/haul	25	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G194							items/haul	30	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G185							items/haul	29	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G2							items/haul	23	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-12-18	ZZ99	BOT	IT	600	600	U2_Unknown_16B_2016-12-18	16	4326	40.0	20.0	40.0	20.0	23.0	2488	23.0	23.0			TSG-ML	G67							items/haul	23	2016-12-18T12:06:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G132							items/haul	22	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G20							items/haul	26	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G170							items/haul	32	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G200							items/haul	29	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G134							items/haul	27	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G209							items/haul	22	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G55							items/haul	31	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G61							items/haul	26	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G79							items/haul	24	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G48							items/haul	22	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G27							items/haul	23	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G175							items/haul	28	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G176							items/haul	27	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G196							items/haul	30	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G148							items/haul	22	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G136							items/haul	30	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G145							items/haul	22	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G125							items/haul	24	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G124							items/haul	24	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G194							items/haul	22	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G133							items/haul	22	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G127							items/haul	27	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G10							items/haul	24	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G67							items/haul	24	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G96							items/haul	27	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G208							items/haul	24	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G6							items/haul	25	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G51							items/haul	30	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G39							items/haul	23	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G128							items/haul	31	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G187							items/haul	22	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G98							items/haul	31	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G66							items/haul	24	2016-11-24T13:52:00Z	30
ZZZ_UnknownCountry2_2016	12384	CB	2016-11-24	ZZ99	BOT	IT	600	600	U2_Unknown_15B_2016-11-24	15	4326	40.0	20.0	40.0	20.0	23.0	2531	23.0	23.0			TSG-ML	G18							items/haul	23	2016-11-24T13:52:00Z	30
